,bit_close,nas_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,ada_close**2
619,0.012597752597437254,7150.58,20087.19,5.730588453052517,39.82,2389.1,0.28536925573530525,53.2425,0.0001587033705062371,32.839644018258845
620,0.01271511590858839,6879.52,19173.98,5.835294970528988,39.610001,2288.5,0.290179907143476,51.4375,0.00016167417256883755,34.0506673930809
621,0.012446194440224786,6860.67,18591.93,5.863917680931126,41.639999,2220.4,0.28726957574808987,53.172501,0.00015490775604388237,34.38553056873668
622,0.01214078872284127,7417.86,20704.91,5.757881636639547,46.220001,2438.1,0.2839669481253133,62.294998,0.00014739875081266977,33.15320094155091
623,0.01221058101935671,7384.3,21200.55,5.828353028812394,44.630001,2467.0,0.2848517351587285,61.404999,0.00014909828883027436,33.96969902846661
624,0.012197393852688315,7797.54,22552.17,5.704793384183244,47.5,2608.0,0.2750575161563837,64.309998,0.0001487764167975987,32.54466755622091
625,0.012232674403781112,7502.38,21636.78,5.841962687024437,46.580002,2524.1,0.28257995615468623,63.182499,0.00014963832306892158,34.12852803658578
626,0.012419017040136773,7774.15,22327.48,5.785762210325773,47.860001,2611.2,0.28528559648727814,66.397499,0.00015423198424320753,33.47504435443377
627,0.01245491178570932,7700.1,21917.16,5.721014782912481,45.48,2569.7,0.28192394216954364,65.900002,0.00015512482758980092,32.730010146303144
628,0.01236800297860238,7360.58,20943.51,5.692948100774086,43.66,2448.0,0.2801482831812119,60.767502,0.00015296749767871733,32.40965807810728
629,0.012081949152107434,7487.31,21413.44,5.591568010532305,44.490002,2516.4,0.27664196045990314,63.8675,0.00014597349531410956,31.265632816408203
630,0.012147906524306066,7373.08,21052.53,5.564579552427424,42.59,2482.7,0.2734547350011031,60.977501,0.00014757163292327788,30.96454559529339
631,0.01172159455889084,7913.24,22679.99,5.298798792491217,47.52,2644.6,0.2574745086391804,67.099998,0.00013739577900301935,28.077268643306383
632,0.01180507763286675,7887.26,22653.86,5.334794081389396,47.560001,2642.0,0.26098412440268864,64.7575,0.0001393598579180108,28.46002789082733
633,0.011650538976471074,8090.9,23433.57,5.247626969280868,48.790001,2734.9,0.2577176133655645,66.737503,0.00013573505844227167,27.53758880872391
634,0.011686664497926718,8153.58,23719.37,5.256028508439558,48.380001,2779.8,0.25766176104076743,65.737503,0.00013657812708710076,27.625835681529363
635,0.01204743751508081,8192.42,23390.77,5.495915990861647,50.939999,2759.2,0.25790309837113107,67.462502,0.0001451407506797765,30.20509257860876
636,0.0120494566329397,8515.74,23949.76,5.506988672890406,54.93,2843.1,0.25379504133779973,70.987503,0.00014518940514909455,30.32692424334324
637,0.012199840277075599,8393.18,23504.35,5.602174962432082,54.990002,2775.1,0.2617664089920054,70.209999,0.000148836102786156,31.384364309700903
638,0.011812557567647246,8532.36,23537.68,5.391011834771887,56.950001,2787.4,0.25235529307196164,73.675003,0.00013953651628898024,29.063008602650548
639,0.012077024786442089,8560.73,23650.44,5.409199893273025,56.970001,2806.5,0.25746698163323706,71.762497,0.00014585452769233658,29.25944348538491
640,0.012034682716389388,8263.23,23018.88,5.368281270950189,52.919998,2732.1,0.2564459016644162,67.377502,0.00014483358808416147,28.818443804034576
641,0.011852477758972663,8495.38,23475.82,5.230013935129194,55.919998,2788.4,0.2524322269744415,71.537498,0.00014048122902694164,27.353045761645557
642,0.011499546685314532,8494.75,23515.26,4.962611099761091,55.900002,2780.8,0.24995151410893818,71.002502,0.00013223957396772844,24.627508927471983
643,0.011548651750805614,8634.52,23775.27,4.887186272565185,56.18,2829.5,0.24987183300308963,72.397499,0.00013337135726138556,23.88458966274959
644,0.011339860218140475,8730.16,24133.78,4.63236084294492,56.490002,2868.9,0.24645786107851167,74.269997,0.00012859242976696493,21.458766979249372
645,0.011350629007077563,8607.73,24101.55,4.603116905106878,55.509998,2867.2,0.246599668971465,72.839996,0.0001288367788563106,21.188685242080727
646,0.010676362214418868,8914.71,24633.86,4.3982076557648515,53.66,2941.0,0.23908825603552797,74.614998,0.00011398471013347096,19.34423058322855
647,0.010679670100283967,8889.55,24345.72,4.571694297219653,52.389999,2902.4,0.24229362329892853,73.07,0.00011405535345089937,20.9003887472307
648,0.010627613996570678,8604.95,23723.69,4.4168301537529215,49.880001,2821.7,0.23860306023626354,70.695,0.00011294617926010497,19.508388607101057
649,0.010607426939210698,8710.71,23749.76,4.487238491360864,52.560001,2825.3,0.24182007126610552,72.822502,0.00011251750627069284,20.13530927835052
650,0.010553665877582849,8809.12,23883.09,4.501126547895558,52.189999,2858.3,0.24310993559097546,73.434998,0.00011137986345565656,20.260140200170188
651,0.010329782457604623,8854.39,23664.64,4.482592591946029,52.16,2833.4,0.2450197094277684,74.447502,0.00010670440562143622,20.093636345369422
652,0.010050033581111272,8979.66,23875.89,4.423479864169749,51.950001,2880.0,0.24244152607112754,76.217499,0.00010100317498146425,19.567174108715218
653,0.010041634370020843,9121.32,24331.32,4.372569287967629,53.189999,2928.4,0.24083121628606222,78.125,0.00010083442082118389,19.119362178077736
654,0.010778186928808666,9192.34,24221.99,4.559228395826577,55.740002,2922.8,0.2573634286089589,80.654999,0.00011616931347234197,20.786563565311383
655,0.010650822456978785,9002.55,23764.78,4.453426331346783,53.759998,2852.6,0.25204790711258057,78.025002,0.00011344001901008361,19.83300608873287
656,0.010352285002992867,8863.17,23247.97,4.407724871770977,52.18,2813.1,0.2489220280672171,77.800003,0.00010716980478319103,19.42803854522848
657,0.010123606289046546,8943.72,23625.34,4.4328575408644415,54.509998,2846.9,0.2472507132127094,80.305,0.00010248740429562277,19.650225977598744
658,0.010334772969732344,9014.56,23685.42,4.451572667861132,54.200001,2846.4,0.2519413339142316,84.907501,0.00010680753233591029,19.81649921724828
659,0.010141090714720299,9234.83,24597.37,4.2933087688081555,54.59,2947.9,0.24517268609141235,87.502502,0.00010284172088418626,18.432500184325
660,0.0101432812042795,9185.1,24206.86,4.20893165430437,55.470001,2918.8,0.24143982329330052,88.055,0.00010288615358908979,17.715105670605325
661,0.010237776252292316,9375.78,24575.9,4.193139346887673,56.389999,2968.5,0.24333835531425957,89.699997,0.0001048120625920005,17.58241758241758
662,0.01045922647947667,9284.88,24474.12,4.374953858151852,54.650002,2936.9,0.2490493484910125,87.752502,0.00010939541854898595,19.140221260957777
663,0.010429777124228705,9324.59,24465.16,4.2320863282639625,55.169998,2952.9,0.24514816699707137,90.262497,0.0001087802508610844,17.910554689878747
664,0.010638462083470732,9340.22,24995.11,4.326208167695782,53.189999,2994.4,0.24835583954970847,87.177498,0.00011317687550144441,18.716077110237695
665,0.01047538060025491,9412.36,25548.27,4.256938211060535,52.740002,3035.4,0.24623309922549302,85.252502,0.0001097335987201969,18.12152293278727
666,0.01025572269984827,9368.99,25400.64,3.9356965189962163,51.740002,3038.1,0.2421134339870255,84.870003,0.00010517984809618309,15.489707089638934
667,0.010300370029402135,9489.87,25383.11,3.9326215058716456,53.799999,3042.0,0.24223920586140488,88.754997,0.00010609762274260574,15.465511908444169
668,0.009868354962200144,9552.05,25475.02,3.5100037262219335,53.630001,3054.0,0.23626114086476652,88.0625,9.738442965998019e-05,12.320126158091858
669,0.010251081648744206,9608.37,25742.65,3.57015374412705,53.540001,3076.9,0.24084638711102058,88.252502,0.00010508467496922023,12.745997756704394
670,0.010170745237571228,9682.91,26269.89,3.4211484677242607,52.73,3117.7,0.23873622022150318,87.695,0.00010344405868757782,11.704256838212057
671,0.010095672118887993,9615.81,26281.82,3.3520076157699545,52.630001,3110.5,0.23859707670444935,87.665001,0.00010192259553209238,11.235955056179776
672,0.01017463996915527,9814.08,27110.98,3.4210884063054263,53.099998,3186.8,0.23776667585138825,89.199997,0.00010352329850193193,11.7038458837574
673,0.010105688248236069,9924.74,27572.44,3.401478603971778,52.970001,3227.5,0.2397796803913248,88.050003,0.00010212493497053658,11.570056693277795
674,0.01010867520941044,9953.75,27272.3,3.462571496617743,56.389999,3205.4,0.23948831522335573,90.459999,0.00010218531448934919,11.989401369189636
675,0.010063108898640457,10020.35,26989.99,3.460000485092102,57.439999,3186.0,0.23965957776386368,93.667503,0.00010126616070589674,11.971603356837582
676,0.010391422000546631,9492.73,25128.17,3.6427515789328004,52.830002,3010.3,0.24762091207116002,87.962502,0.00010798165119344455,13.26963906581741
677,0.010279154664194079,9588.81,25605.54,3.5454306065534995,53.5,2953.3,0.24493080108707754,89.324997,0.00010566102061042288,12.570078185886315
678,0.010291372896390384,9726.02,25763.16,3.571724708840484,54.68,2988.0,0.2470468957777473,91.737503,0.0001059123560925586,12.757217395741641
679,0.010254031738592372,9895.87,26289.98,3.5561976608653136,54.459999,3040.9,0.24676726329464005,90.684998,0.0001051451668960597,12.646541803143927
