,bit_close,nas_close,eth_close,dow_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,eth_close**2
279,0.012487787170695517,7530.88,0.06874900794269978,26191.22,21.200001,2808.7,0.3218955457803601,51.497501,0.00015594482842058754,0.004726426093105397
280,0.012555412685036503,7406.9,0.06926567726610976,25989.3,21.030001,2778.9,0.3235212678629736,51.4175,0.00015763838769157555,0.004797734047132874
281,0.012571751083785677,7200.87,0.06924433170627387,25387.18,19.030001,2727.8,0.3268389255242842,47.384998,0.00015804892531266635,0.0047947774734484845
282,0.012616412235606991,7200.87,0.06999793435333329,25286.49,19.610001,2727.6,0.3288262371072903,49.827499,0.0001591738576987738,0.004899710813733557
283,0.013453698056683148,7136.39,0.07559249508954533,25080.5,20.809999,2698.6,0.3448889006828973,49.297501,0.0001810019914003999,0.005714225313862934
284,0.013470346662797476,7259.03,0.07526378044484106,25289.27,21.49,2734.5,0.34953798020125043,50.5975,0.0001814502392159391,0.005664636646849239
285,0.013547448593050689,7247.87,0.076479851004916,25413.22,20.66,2742.9,0.35613402825539664,41.107498,0.00018353336338135107,0.005849167609734151
286,0.014433241205436653,7028.48,0.08260594106007456,25017.44,19.110001,2696.3,0.38830661983000136,36.174999,0.0002083184516943145,0.006823741498420512
287,0.015345958164377296,6908.82,0.08917361083174069,24465.64,19.209999,2639.9,0.4166590713882383,37.27,0.0002354984319828182,0.007951932868770741
288,0.014943193826683937,6972.25,0.08661915800349798,24464.69,18.73,2649.0,0.4016404364699523,36.177502,0.00022329904174184492,0.0075028785332349485
289,0.015197081873726702,6938.98,0.09028721107945427,24285.95,19.379999,2629.5,0.42419251347008174,36.25,0.00023095129747675267,0.00815178048450593
290,0.016573570216394082,7081.85,0.09787116878462185,24640.24,20.08,2669.9,0.4505395908532846,38.262501,0.000274683229717745,0.009578765679267938
291,0.01623883317741142,7082.7,0.09522999372933541,24748.73,21.049999,2683.5,0.45115358008509965,38.432499,0.0002636997029637979,0.009068751705689262
292,0.015477725214685392,7291.59,0.09127525962339908,25366.43,21.34,2741.5,0.43286555261545595,40.017502,0.00023955997782130797,0.008331173019318907
293,0.01539626563141689,7273.08,0.09281257843367413,25338.84,21.43,2744.2,0.43247381037229765,39.34,0.00023704499539314893,0.008614174715506913
294,0.01590621774343535,7330.54,0.09470650606199614,25538.46,21.299999,2758.3,0.4437406273609186,40.857498,0.0002530077629015775,0.008969322290470911
295,0.0161226734918448,7441.51,0.09620910201739367,25826.43,23.709999,2790.7,0.4424063793252758,42.509998,0.0002599406005246351,0.009256191310993263
296,0.016034843226513194,7158.43,0.09575325466583964,25027.07,21.120001,2701.7,0.41236531387743347,39.2775,0.00025711619729885607,0.00916868577910114
297,0.016717344504547222,7188.26,0.10393114052879801,24947.67,21.299999,2691.1,0.4493900036266374,39.572498,0.0002794696072837152,0.01080168197161676
298,0.017170389034669855,6969.25,0.10354201214267564,24388.95,19.459999,2636.0,0.46991101080503134,36.9025,0.0002948222596019108,0.01072094827855399
299,0.017100304805092895,7020.52,0.10568878633215087,24423.26,19.99,2643.1,0.46066502368189,37.965,0.00029242042442708316,0.01117011955636304
300,0.017249209305134433,7031.83,0.10700107830743058,24370.24,19.98,2641.2,0.4498894880979358,37.047501,0.0002975352216523363,0.011449230758952891
301,0.017112569207728873,7098.31,0.10617333779202927,24527.27,20.48,2652.4,0.44618245465312156,37.224998,0.0002928400248893104,0.01127277765790035
302,0.017504713355437778,7070.33,0.10873730114938086,24597.38,19.860001,2645.6,0.4637037952099638,37.2225,0.0003064149896560417,0.011823800661251145
303,0.01764404807581311,6910.66,0.1095214339739009,24100.51,19.9,2605.4,0.46966699234647485,36.612499,0.00031131243250160436,0.011994944499699536
304,0.01695533668707892,6753.73,0.10361584659242146,23592.98,18.83,2555.7,0.4423732193585569,35.895,0.00028748344217220434,0.010736243665064217
305,0.016753227708098218,6783.91,0.10241667907293016,23675.64,19.5,2537.9,0.42256694060543976,36.735001,0.00028067063863938986,0.01048917615232757
306,0.016419239551680943,6636.83,0.09976419378554391,23323.66,18.16,2504.4,0.42671572760976534,34.627499,0.0002695914274554838,0.009952894361679558
307,0.015682922515738246,6528.41,0.09397201221973543,22859.6,17.940001,2486.2,0.41550484137754784,33.775002,0.00024595405863464965,0.008830739080626105
308,0.016169591668809404,6332.99,0.09632659095689033,22445.37,16.93,2413.5,0.42382226930746664,32.392502,0.0002614556947360305,0.009278812125376066
