,bit_close,nas_close,eth_close,dow_close,ada_close,amd_close,snp_close,nvda_close,bit_close**2,eth_close**2,ada_close**2
0,0.015033816670186478,6516.72,0.0577290618907444,22557.6,6.209862635631857,12.71,2526.3,44.75,0.00022601564367277682,0.0033326445867853972,38.56239395341663
1,0.01523647783880175,6531.71,0.058435864867570075,22641.67,6.931087162517845,13.42,2532.8,44.842499,0.00023215025693229687,0.0034147503028209105,48.039969254419674
2,0.015454669980986652,6534.63,0.05879294001803628,22661.64,6.7525962392993675,13.31,2536.2,45.217499,0.00023884682422120997,0.0034566097959644122,45.59755597099996
3,0.015205303141716362,6585.36,0.05817191244198296,22775.39,6.8216887011262655,13.34,2549.9,45.192501,0.0002312012436314895,0.0033839713971577324,46.53543673507375
4,0.01512693345571274,6590.18,0.056832906688702646,22773.67,7.344408892604507,13.23,2545.1,45.325001,0.0002288241157735614,0.003229979282686782,53.940341981768164
5,0.014449869415291335,6579.73,0.0580011507583068,22761.07,6.724598313913971,13.47,2543.8,46.3475,0.00020879872611897195,0.0033641334892878334,45.22022248349462
6,0.014522204983408112,6587.25,0.05761960034944151,22830.68,6.815032001846847,13.7,2548.5,47.232498,0.0002108944375801234,0.00332001834442936,46.44466118619664
7,0.014346441906353513,6603.55,0.057040891832437934,22872.89,6.663705677550292,13.88,2553.0,47.735001,0.0002058203953723762,0.0032536633410398847,44.40497335701599
8,0.013212279144327134,6591.51,0.057544165610872645,22841.01,6.171898883004533,14.2,2549.4,47.7575,0.00017456432018762174,0.003311330995851538,38.0923358220326
9,0.013283857493679498,6605.8,0.05422487998662911,22871.72,5.452121826667998,14.22,2552.8,48.647499,0.00017646086991238494,0.00294033760956433,29.725632412829587
10,0.013311397953286895,6624.0,0.05519636576458901,22956.96,5.8774740189039285,14.26,2556.2,49.482498,0.00017719331547077054,0.0030466387936182934,34.5447008428907
11,0.013490082955976432,6623.66,0.05706669481348927,22997.44,6.061496704067367,14.16,2556.9,49.4375,0.00018198233815912583,0.003256607656935923,36.741742293419556
12,0.01333086142832107,6624.22,0.05656937918485724,23157.6,6.120932318376253,14.07,2560.1,49.395,0.0001777118664210985,0.003200094661360159,37.46581244614289
13,0.013261006131644156,6605.07,0.0570602996084713,23163.04,6.082202993360346,13.95,2560.5,49.450001,0.00017585428362350392,0.0032558777914085102,36.99319325244155
14,0.012805666726640417,6629.05,0.057634542239276665,23328.63,5.713819299093794,13.81,2574.0,49.224998,0.00016398510031378547,0.003321740459130966,32.6477309826967
15,0.013304973700482796,6586.83,0.05757518975712689,23273.96,6.267898861699088,14.1,2563.4,49.154999,0.00017702232517053887,0.003314902475569169,39.28655614048872
16,0.013422082746827211,6598.43,0.05838735446288548,23441.76,6.064170992239273,14.25,2567.3,49.669998,0.0001801523052626767,0.0034090831611746334,36.774169823116246
17,0.013156893942101441,6563.89,0.05789329193337649,23329.46,6.027268776424245,12.33,2558.5,48.415001,0.0001731038582037056,0.003351633250883155,36.327968903258615
18,0.012992814645996597,6556.77,0.057973401180535934,23400.86,6.070984104933799,12.01,2561.6,48.922501,0.00016881323242522368,0.0033609152444393654,36.85684800235884
19,0.013202424586501399,6701.26,0.05816578855327164,23434.19,6.156673772908859,11.84,2578.4,50.465,0.00017430401496225663,0.003383258958023906,37.904631946023805
20,0.012771731904582223,6698.96,0.05688884088315541,23348.74,5.914882140715138,10.89,2568.3,50.959999,0.00016311713584252346,0.0032363402170289745,34.98583073855089
21,0.012476128128805549,6727.67,0.05734365402995932,23377.24,5.73190624085829,10.99,2572.7,51.702499,0.00015565377308637306,0.00328829465750767,32.85474915399021
22,0.012056626959404338,6716.53,0.058863668157931,23435.01,6.595812460711708,10.8,2574.8,51.799999,0.0001453622536382355,0.00346493142900702,43.50474201687984
23,0.011785737107448303,6714.94,0.05888642272625704,23516.26,6.850922247591343,10.85,2576.7,51.485001,0.00013890359916588388,0.0034676107814954416,46.935135642542015
24,0.011776554615296447,6764.44,0.05802129458966383,23539.19,6.647784230678369,11.12,2582.7,52.172501,0.00013868723860706005,0.0033664706258605534,44.193035177656
25,0.011847897361865664,6786.44,0.057658775558950486,23548.42,6.7603069735803745,11.93,2588.7,52.407501,0.00014037267189730336,0.0033245343989574258,45.70175037703944
26,0.011659077680302225,6767.78,0.05801846255575905,23557.23,6.712316486202689,12.05,2586.8,53.0075,0.00013593409235532151,0.003366141997334015,45.05519261094842
27,0.011669935293851966,6789.12,0.05669623011915121,23563.36,6.301158448446156,11.71,2590.9,52.290001,0.00013618738976269178,0.003214462509723749,39.704597792424366
28,0.011743780771597014,6750.05,0.055893752609475225,23461.94,5.585546326871844,11.12,2583.9,51.330002,0.00013791638681133177,0.0031241115807692185,31.19832776963155
29,0.012150305036401613,6750.94,0.05740371122742004,23422.21,6.072439050495049,11.26,2579.6,54.035,0.0001476299124776064,0.003295186062681029,36.874516021977215
30,0.012247811943474933,6757.6,0.055839177112061746,23439.7,6.224763058903658,11.09,2581.9,53.157501,0.00015000889740272722,0.0031180137005522002,38.747675139491626
31,0.012067102394103564,6737.87,0.054510605927070785,23409.47,6.174486632073396,11.12,2577.9,53.544998,0.00014561496018977995,0.0029714061585364047,38.12428516965307
32,0.011736879011465808,6706.21,0.05505811629663767,23271.28,6.149335869155986,11.07,2565.1,52.494999,0.0001377543289297866,0.0030313961701340787,37.814331631688404
33,0.01123369854467207,6793.29,0.05492938628557722,23458.36,6.021474743413714,11.25,2585.0,52.9025,0.00012619598299256737,0.0030172374777101586,36.25815808556926
34,0.011472086811246654,6782.79,0.05501335748949364,23358.24,6.228988271159379,11.38,2576.3,52.84,0.00013160877580477943,0.0030264695022668257,38.800294882241104
35,0.011265819692621937,6790.71,0.05320451209143818,23430.33,5.814248296158588,11.34,2582.1,53.52,0.00012691869334666823,0.002830720106887991,33.80548324938305
36,0.011076545710026912,6862.48,0.05242338792276262,23590.83,5.941234752536811,11.4,2596.3,54.012501,0.0001226898648663156,0.0027482116013004534,35.29827038475114
37,0.011037262871624834,6867.36,0.05129102209408243,23526.18,5.918403212423017,11.37,2594.6,53.732498,0.00012182117169734807,0.0026307689474556516,35.02749658481908
38,0.01104930470679258,6889.16,0.046223436090701626,23557.99,5.93578964921916,11.38,2601.0,54.240002,0.00012208713450354868,0.0021366060440311777,35.233598759777315
39,0.010146614343285265,6878.52,0.04557353093806407,23580.78,4.44584977463334,11.55,2601.8,53.535,0.00010295378263136227,0.002076946722162683,19.765580218607315
40,0.00985538727400212,6912.36,0.04528685478990111,23836.71,2.8898354828811024,11.17,2626.0,52.677502,9.712865832056293e-05,0.0020508992167615893,8.351149118118654
41,0.009739235066763809,6824.39,0.04656615911609696,23940.68,3.3385678599100164,10.83,2625.1,49.105,9.485269968568185e-05,0.0021684071748256603,11.146035355224146
42,0.010150268612221855,6873.97,0.047564611357278255,24272.35,2.8881596671478706,10.89,2647.9,50.177502,0.0001030279529002562,0.0022623922535689235,8.341466262939699
43,0.009568085167292108,6847.59,0.046501468609321694,24231.59,2.7591903030727254,10.73,2643.9,49.419998,9.154825376855524e-05,0.0021623865828237308,7.613131128570558
44,0.009285875176147552,6775.37,0.04627750384354657,24290.05,2.712927652569336,10.03,2638.2,46.665001,8.622747778699333e-05,0.0021416073619894677,7.3599764480753675
45,0.009042328715855747,6762.21,0.04706072553765478,24180.64,2.8006919684263805,9.91,2628.3,46.935001,8.176370860558943e-05,0.0022147118881304727,7.843875502008034
46,0.008532833216259701,6776.38,0.04774866465415004,24140.91,2.913100554114324,10.0,2629.2,47.314999,7.280924269650487e-05,0.002279934976254478,8.48615483838118
47,0.007807873725681002,6812.84,0.048169366835394425,24211.48,3.0787307679288918,10.04,2639.5,47.997501,6.0962892116179734e-05,0.002320287901322796,9.478583141392024
48,0.00797272254809988,6840.08,0.046003591732626095,24329.16,2.9428953587035753,9.94,2653.9,47.872501,6.356430482898023e-05,0.002116330452302144,8.660633092279046
49,0.007814671109814864,6875.08,0.043299051169710404,24386.03,2.870258862093719,10.16,2664.5,48.665001,6.106908455457509e-05,0.0018748078321971999,8.23838593542753
50,0.007743267668438136,6862.32,0.04036029824204053,24504.8,2.732903566417828,9.9,2667.8,47.709999,5.995819418507937e-05,0.0016289536741864597,7.468761903339284
51,0.007845577575871765,6875.8,0.036457183185892875,24585.43,2.7289320164357416,10.11,2669.1,46.544998,6.155308749902187e-05,0.0013291262058497501,7.447069950328043
52,0.007620133937068939,6856.53,0.03871176895873275,24508.66,2.0380467703146494,10.13,2655.9,46.6175,5.806644121886977e-05,0.0014986010559143042,4.153634637989973
53,0.007573020434817602,6936.58,0.03776368802355425,24651.74,2.1643855542278883,10.29,2682.0,47.889999,5.735063850616498e-05,0.0014260961331403349,4.684564827350363
54,0.007257672360597324,6994.76,0.034782976910589236,24792.2,1.38915956556062,10.98,2694.4,49.474998,5.267380809377834e-05,0.001209855482762584,1.9297642985885703
55,0.007700840017202058,6963.85,0.03528655321620649,24754.75,1.371958982584711,10.95,2684.1,49.0275,5.930293697054059e-05,0.0012451408378801724,1.8822714498948752
56,0.00768662044636132,6960.96,0.03390672193170877,24726.65,1.4342154885957439,10.98,2681.6,49.200001,5.90841338864199e-05,0.0011496657921542207,2.0569740677279285
57,0.00839699974346709,6965.36,0.03702157652033173,24782.29,1.4466176194776854,10.89,2687.8,48.9725,7.050960469178639e-05,0.0013705971280507775,2.0927025369832855
58,0.008249381231319759,6959.96,0.037026702493053204,24754.06,1.5671940726826252,10.54,2686.1,48.817501,6.805229069965069e-05,0.0013709766975090723,2.4560972614515535
59,0.00794399868444501,6936.25,0.03572112076631747,24746.21,1.5277149347011343,10.46,2687.1,49.360001,6.310711509846405e-05,0.0012759984688018372,2.333912921708891
60,0.008344233226037641,6939.34,0.03678347927634275,24774.3,1.5538444297233975,10.53,2685.4,49.2925,6.962622813051054e-05,0.0013530243476731364,2.4144325117824303
61,0.008201248427956836,6950.16,0.03640621742551598,24837.51,1.5661346984226487,10.55,2685.7,49.349998,6.726047577706448e-05,0.0013254126672339434,2.452777893603401
62,0.008561187305185512,6903.39,0.03765958818084892,24719.22,1.3745149355090616,10.28,2676.0,48.375,7.329392807446956e-05,0.0014182445819511356,1.8892913079374796
63,0.008197397387815945,7006.9,0.03361732936431921,24824.01,1.1304039992849064,10.98,2692.9,49.837502,6.719732393377167e-05,0.0011301248335891185,1.2778132015993107
64,0.008136685727307004,7065.53,0.0324901276485673,24922.68,0.9624019497698112,11.55,2710.9,53.1175,6.62056546249615e-05,0.0010556083946201972,0.9262175129207342
65,0.008177554622504732,7077.91,0.031032862892834873,25075.13,0.9474013838459586,12.12,2723.8,53.397499,6.68723996040485e-05,0.0009630385793254876,0.8975693821132374
66,0.007766958957001338,7136.56,0.03142122741460095,25295.87,1.0002205729571874,11.88,2742.6,53.849998,6.0325651439743304e-05,0.0009872935322400701,1.0004411945668041
67,0.00809963938226574,7157.39,0.028633085306191797,25283.0,1.054677475654945,12.28,2746.8,55.5,6.560415812275014e-05,0.0008198535741516566,1.1123445776538872
68,0.008414711121464906,7163.58,0.026676532880204572,25385.8,1.1078722418051716,11.82,2752.3,55.485001,7.080736325770518e-05,0.0007116374065086357,1.2273809041624166
69,0.008681027361919984,7153.57,0.029500450401564786,25369.13,1.12287205960573,11.96,2750.6,55.919998,7.536023605840344e-05,0.0008702765738951839,1.2608416622432141
70,0.008564430489262023,7211.78,0.028797524532959973,25574.73,1.205246236289596,12.14,2769.5,56.02,7.334946960540093e-05,0.0008292974192264315,1.4526184900902366
71,0.008401905999524182,7261.06,0.02773554319222079,25803.19,1.055554923525945,12.02,2788.7,55.744999,7.059202442484044e-05,0.000769260356167545,1.1141961965798635
72,0.009591396769168847,7223.69,0.03182868997977568,25792.86,1.2634029556821904,11.91,2782.6,55.0275,9.19948919836226e-05,0.0010130655058286726,1.5961870284264947
73,0.009390333710852588,7298.28,0.0315572057366768,26115.65,1.2607804533534983,12.18,2803.7,56.18,8.817836720117453e-05,0.0009958572339069471,1.5895673515582527
74,0.009475643226661813,7296.05,0.03122424452205297,26017.81,1.2310613401917214,12.47,2796.2,56.110001,8.97878145589819e-05,0.0009749534459729548,1.5155120233146373
75,0.009228084358005432,7336.38,0.030472230587273892,26071.72,1.2398724703006792,12.59,2811.0,57.5275,8.515754091846452e-05,0.0009285568369639906,1.5372837426095085
76,0.009590190921454108,7408.03,0.03168357233853225,26214.6,1.3240005408490354,12.65,2835.2,58.422501,9.197176190994078e-05,0.001003848756131006,1.7529774321685383
77,0.009608756229056551,7460.29,0.03209370871115689,26210.81,1.3326582907668276,12.94,2839.6,59.727501,9.232819626943307e-05,0.0010300061388365876,1.7759781199495626
78,0.00927303315375214,7415.06,0.030310963962740002,26252.12,1.267745870699804,12.71,2841.0,58.950001,8.598914387058635e-05,0.0009187545363505231,1.607179592676404
79,0.009315193365474475,7411.16,0.030617569323933076,26392.79,1.252453493762258,12.41,2841.2,59.087502,8.677282743617967e-05,0.0009374355513058477,1.5686397540372865
80,0.00953219332713883,7505.77,0.030757730619891226,26616.71,1.2665515508057699,12.95,2874.5,60.8325,9.086270962595003e-05,0.0009460379928857942,1.6041528308485007
81,0.009570735991500004,7466.51,0.029356582514977393,26439.48,1.2667324146002217,13.32,2853.6,61.712502,9.159898741899356e-05,0.0008618089369586764,1.604611010198908
82,0.010043040030584567,7402.48,0.030617856347948866,26076.89,1.371133360699763,12.87,2824.5,60.68,0.00010086265305592407,0.0009374531273436327,1.8800066928238266
83,0.010014878765896962,7411.48,0.02957247085946145,26149.39,1.3876647825094244,13.74,2825.8,61.450001,0.00010029779669561385,0.0008745310327336966,1.9256135486169281
84,0.010711529290879837,7385.86,0.03234121192045911,26186.71,1.5399712681000999,13.25,2822.4,60.125,0.00011473685974937669,0.0010459539884840466,2.3715115065738295
85,0.010986025599577016,7240.95,0.033687969156203236,25520.96,1.6001864005685398,12.45,2756.7,58.380001,0.00012069275847456155,0.0011348792658693006,2.560596516564499
86,0.012566573006043214,6967.53,0.04091487265673931,24345.75,1.7477523610483972,11.57,2607.7,53.424999,0.00015791875711621396,0.0016740268045171939,3.054638315550247
87,0.011727829312849313,7115.88,0.036543474108928414,24912.77,1.64453888510618,11.65,2694.3,56.395,0.00013754198039132759,0.0013354254999499214,2.7045081446262773
88,0.011189237995603422,7051.98,0.03492686071104178,24893.35,1.713859610816357,11.6,2668.2,57.200001,0.0001251990469222553,0.0012198855991285137,2.937314765587595
89,0.011120194597190543,6777.16,0.03521179149057878,23860.46,1.6746307971676968,11.22,2593.4,54.380001,0.00012365872787938574,0.0012398702599759961,2.8043883068225157
90,0.010582076496160615,6874.49,0.033336907982340395,24190.9,1.59800284955483,11.31,2619.1,58.02,0.00011198034297059493,0.0011113494338230309,2.5536131071853565
91,0.010680169620618166,6981.96,0.03424033134019459,24601.27,1.6130815810547694,11.68,2655.2,57.0075,0.00011406602312517518,0.0011724002902863116,2.6020321871381547
92,0.010725285285146366,7013.51,0.03425843027049432,24640.45,1.6366765555508458,11.78,2661.7,58.157501,0.00011503174444777716,0.0011736400445983217,2.678710147489781
93,0.010174836837982395,7143.62,0.032651366280438555,24893.49,1.587285590550847,12.2,2696.9,60.355,0.00010352730467956357,0.00106611171997936,2.519475545970351
94,0.009945037106682294,7256.43,0.03276871381950831,25200.37,1.5629426929497316,12.19,2733.9,61.625,9.890376305328772e-05,0.0010737886053848351,2.4427898614449592
95,0.009770746060856844,7239.47,0.032172474376110274,25219.38,1.5736620266252368,11.82,2735.0,60.959999,9.546747858574953e-05,0.0010350681074814722,2.4764121740422476
96,0.009565975393783462,7234.31,0.033625652653981784,24964.75,1.6248267240079906,12.02,2714.1,62.27,9.150788523447065e-05,0.0011306845164062323,2.6400618830505387
97,0.009654762146779197,7218.23,0.034094563533627054,24797.78,1.6564807190226405,11.72,2698.7,60.377499,9.321443211088045e-05,0.0011624392625485317,2.743928372493764
98,0.010096518993643866,7210.09,0.034363551025697305,24962.48,1.7203806191996998,11.84,2711.5,60.537498,0.00010193969578901134,0.0011808536390957023,2.9597094749179425
99,0.009799980915780746,7337.39,0.03379626450727944,25309.99,1.7018768264997317,12.07,2748.8,61.482498,9.603962594966683e-05,0.001142187494645996,2.8963847325767977
100,0.00986627955740817,7421.46,0.03378613612359889,25709.27,1.7192005307049074,12.42,2784.4,61.645,9.734347230493036e-05,0.0011415029941623538,2.9556504647760353
101,0.009576936779894888,7330.35,0.03355020948472313,25410.03,1.7263563181007557,12.53,2747.5,61.514999,9.171771808610345e-05,0.0011256165564688058,2.980306137046398
102,0.009828492219106118,7273.01,0.0340827392790867,25029.2,1.7886225915310185,12.11,2714.4,60.5,9.65992593010295e-05,0.0011616331167661994,3.199170774935137
103,0.009491454902017351,7180.56,0.03383133072301854,24608.98,1.8125075155496744,11.9,2678.2,58.052502,9.008771615702921e-05,0.0011445589384902581,3.285183493924053
104,0.00940507717723696,7257.87,0.03400733066213954,24538.06,1.8458354724527926,11.81,2690.2,59.134998,8.845547670978355e-05,0.0011564985387640962,3.407108591365024
105,0.009429453594258168,7330.7,0.03434084967947239,24874.76,1.8330211862197998,11.91,2718.4,58.912498,8.891459508626828e-05,0.0011792939567081189,3.359966669130642
106,0.009651194084298292,7372.01,0.0350712939327212,24884.12,1.871999527237811,11.76,2723.9,60.540001,9.314554725279435e-05,0.001229995658115327,3.504382229978588
107,0.010231412512345188,7396.65,0.03664862898549996,24801.36,2.010965527317914,12.24,2723.3,60.459999,0.00010468180199777366,0.001343122006516828,4.043982352061016
108,0.010552544131368564,7427.95,0.0387975360374158,24895.21,2.1236113633247955,11.97,2739.3,60.294998,0.00011135618764448113,0.0015052488025745778,4.509725222442197
109,0.010396778554044101,7560.81,0.036802430995680924,25335.74,2.1213930025142846,11.7,2788.8,61.3325,0.00010809300430183135,0.001354418927191856,4.500308271116571
110,0.010513211564388858,7588.32,0.03791765249894956,25178.61,2.1141979794787855,11.52,2789.1,62.439999,0.00011052761739759962,0.0014377483710310956,4.469833096432179
111,0.01039149150922379,7511.01,0.03776223403199624,25007.03,2.117494311663562,11.64,2772.8,61.927502,0.00010798309578627014,0.0014259863190872548,4.483782159927541
112,0.011253736432165935,7496.81,0.041131163023061364,24758.12,2.2385205009408695,11.36,2753.9,62.185001,0.00012664658368465888,0.0016917725716296503,5.010974033132562
113,0.01115276912016174,7481.74,0.04081231518822604,24873.66,2.320510427344647,11.46,2755.6,62.334999,0.00012438425904763326,0.001665645071023106,5.384768643415236
114,0.011038741357812833,7481.99,0.040899299487500894,24946.51,2.36440317990916,11.47,2755.9,62.619999,0.0001218538107646875,0.001672752698568291,5.590402397164547
115,0.010784946921739659,7344.24,0.04241493942176281,24610.91,2.2493331715572986,11.43,2722.8,60.25,0.00011631508010474174,0.001799027086151809,5.059499716668015
116,0.010524393295431074,7364.3,0.04208939110491085,24727.27,2.208916082765832,11.11,2723.6,62.395,0.00011076285423691453,0.0017715168435821485,4.879310260701548
117,0.010527063791633585,7345.29,0.041792304988125556,24682.31,2.1657962816970393,11.26,2718.3,62.139999,0.00011081907207312287,0.0017465967562205042,4.6906735338127215
118,0.010903334566848692,7166.68,0.04397208307141139,23957.89,2.216858984754559,10.91,2643.3,60.462502,0.00011888270467663755,0.0019335440896391044,4.914463758287014
119,0.010610722379578011,6992.67,0.042965292841239906,23533.2,2.2986440734888745,10.63,2597.8,58.2425,0.00011258742941647765,0.001846016388933501,5.283764576585526
120,0.011283320560092784,7220.54,0.04646440847797856,24202.6,2.4411600688351567,10.44,2659.5,61.119999,0.00012731332286181253,0.0021589412552084457,5.959262481675267
121,0.011277136055729471,7008.81,0.04711229780689964,23857.71,2.5406090803800074,10.0,2615.7,56.380001,0.00012717379761943367,0.0022195686046460007,6.454694499309347
122,0.011274910187382822,6949.23,0.04749144444486849,23848.42,2.4995469981561564,9.81,2622.4,55.337502,0.00012712359973354894,0.00225543729546003,6.247735195991453
123,0.012072466376178476,7063.44,0.05137549712937576,24103.11,2.609250115079511,10.05,2643.0,57.897499,0.00014574444440395987,0.0026394417052904968,6.808186163042442
124,0.011799773512600914,6870.12,0.050523869653665926,23644.19,2.528729952654126,9.53,2575.0,55.262501,0.00013923465494867813,0.0025526614047806247,6.394475173450139
125,0.011707410899983143,6941.28,0.04964353605768154,24033.36,2.4080870281425,9.55,2613.2,56.337502,0.0001370634699810441,0.0024644806723103274,5.798883135108177
126,0.012154083760055879,7042.11,0.05175854479725206,24264.3,2.5370906488694605,9.77,2647.0,56.560001,0.00014772175204645405,0.002678946959529148,6.4368289605808595
127,0.012156680099479225,7076.55,0.051315935710094414,24505.22,2.5927451742674203,10.02,2661.8,55.345001,0.0001477848710410742,0.002633325257802543,6.722327538686996
128,0.01207810400547917,6915.11,0.05124527300172242,23932.76,2.631114352542045,9.61,2605.7,53.5625,0.000145880596367172,0.002626078005021061,6.922762736152745
129,0.012136362497858795,6950.34,0.050015945124167634,23979.1,2.55566482045024,9.53,2619.1,53.852501,0.00014729129467943338,0.002501594766663748,6.531422674486957
130,0.012104999610863042,7094.3,0.049177856482640836,24408.0,2.529037236772649,9.98,2655.1,56.977501,0.0001465310155789944,0.0024184615682272194,6.396029344982635
131,0.012002424854792118,7069.03,0.0479246312623266,24189.45,2.4541891057909284,9.82,2641.1,56.560001,0.0001440582023949316,0.002296770281629972,6.023044166982877
132,0.011305709599608051,7140.25,0.04519103025737203,24483.05,2.1706686975028013,10.08,2664.0,58.650002,0.00012781906955066966,0.002042229215722714,4.711802594318508
