,nas_close,eth_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,eth_close**2,ada_close**2
131,7069.03,0.0479246312623266,24189.45,2.4541891057909284,9.82,2641.1,0.28593728704800553,56.560001,0.002296770281629972,6.023044166982877
132,7140.25,0.04519103025737203,24483.05,2.1706686975028013,10.08,2664.0,0.277858188194219,58.650002,0.002042229215722714,4.711802594318508
133,7106.65,0.04441274177197634,24360.14,2.23309992703958,9.93,2657.3,0.2717953321139832,57.875,0.001972491631704252,4.986735284144177
134,7156.28,0.04443667693387389,24573.04,1.9739345565716313,10.09,2681.7,0.2861819035160712,57.872501,0.0019746182569254796,3.896417633627643
135,7281.1,0.04441418730461095,24786.63,2.025586768342633,10.52,2706.6,0.2914894483968294,59.384998,0.0019726200339290644,4.103001756084752
136,7295.24,0.04326038141463833,24748.07,1.9598765457769685,10.36,2709.7,0.2854150480185981,59.092499,0.0018714606001399856,3.8411160746866617
137,7238.06,0.04174661260333176,24664.89,1.9161518897535612,10.11,2693.1,0.284525248162265,57.259998,0.0017427796638526582,3.6716380646061437
138,7146.13,0.04050831167465182,24462.94,1.821959146715445,9.99,2671.6,0.28199574121967647,57.177502,0.0016409233147307329,3.3195351323000724
139,7128.6,0.03870762166019984,24448.69,1.861861683884489,10.04,2671.3,0.2709112020992089,55.970001,0.0014982799745891717,3.466528929917185
140,7007.35,0.03826037960405292,24024.13,1.7877820343870299,10.09,2635.3,0.2559395317030556,55.299999,0.001463856647446229,3.1961646024770274
141,7003.74,0.04021015669236174,24083.83,1.9186331675660206,9.71,2644.5,0.2742981034352719,54.165001,0.0016168567012242838,3.681153231684422
142,7118.68,0.03905260938668636,24322.34,1.8433532042247298,11.04,2674.6,0.26123287723587296,56.305,0.0015251062999091034,3.3979510355255784
143,7119.8,0.03881337211291406,24311.19,1.8618100524531358,11.11,2671.4,0.26417428656281233,56.5825,0.0015064778547755348,3.466336671415548
144,7066.27,0.039315150489191444,24163.15,1.706678482687451,10.88,2647.0,0.26433113391801216,56.224998,0.0015456810579877703,2.91275144326834
145,7130.7,0.038592581803929334,24099.05,1.6697003927166092,11.13,2652.2,0.2657066609101331,56.785,0.0014893873702929775,2.7878994014379987
146,7100.9,0.0373198244758438,23924.98,1.6386398118087568,10.97,2627.4,0.2634389976601041,56.577499,0.0013927692989077903,2.685140432844638
147,7088.15,0.035978229971190635,23930.15,1.6446367425537196,10.93,2631.8,0.2612417912995982,58.247501,0.0012944330318598802,2.7048300149577096
148,7209.62,0.03531397970916694,24262.51,1.666245530044614,11.28,2663.1,0.2641705993981498,59.764999,0.0012470771628994546,2.7763741663936563
149,7265.21,0.03604168801245657,24357.32,1.7272831766538,11.59,2670.0,0.27014696615770256,62.169998,0.0012990032747872558,2.983507172351242
150,7266.9,0.0370645533186055,24360.21,1.7451395741660147,11.61,2670.3,0.2718736711675793,62.599998,0.0013737811127077502,3.045512133320339
151,7339.91,0.03634055392744797,24542.54,1.757925398347601,11.95,2696.0,0.26117406729179243,63.945,0.001320635859753754,3.090301706155572
152,7404.97,0.03693833731350768,24739.53,1.8346647382898977,12.13,2718.7,0.269011669656529,65.032501,0.0013644407634864737,3.365994701924339
153,7402.88,0.03834889799539228,24831.17,1.9606825508360068,11.95,2729.4,0.27741519162136025,63.6325,0.0014706379774610022,3.8442760651527905
154,7411.32,0.037014322594563075,24899.41,1.9123780141934863,12.23,2730.9,0.2787397564368445,63.84,0.0013700600771343826,3.6571896691706223
155,7351.63,0.038125390690453634,24706.41,1.9605770356841257,12.45,2709.0,0.2820787494390868,61.389999,0.0014535454152997285,3.8438623128519533
156,7398.3,0.03744016111117062,24768.93,1.9749775501874736,12.82,2722.9,0.2855919153957106,61.502499,0.0014017656640304128,3.9005363237445145
157,7382.47,0.038538578602422324,24713.98,2.0258361439690944,12.82,2718.7,0.2832395257747249,61.927502,0.0014852220406950838,4.104012082211569
158,7354.34,0.03793191648900221,24715.09,2.018065866450325,13.0,2713.0,0.2570413825469794,61.485001,0.0014388302885286377,4.0725898413319
159,7394.04,0.038066397970700196,25013.29,2.0046562098903924,12.99,2733.1,0.2606226572215431,61.060001,0.001449050654463728,4.018646519852113
160,7378.46,0.03939600891449492,24834.41,2.11096402634684,12.98,2726.1,0.2679751984352473,60.674999,0.0015520455183909633,4.456169120530462
161,7425.96,0.04097544134671841,24886.81,2.2201784060515872,13.1,2730.7,0.28142564352586713,61.884998,0.0016789867935583609,4.929192154697766
162,7424.43,0.040769947687475855,24811.76,2.187450761550208,13.41,2727.6,0.2773468979745617,61.922501,0.0016621886344395178,4.7849408342065844
163,7433.85,0.041316986595520945,24753.09,2.232415385421407,13.54,2718.3,0.2772647989876962,62.32,0.0017070933813344575,4.983678453066209
164,7396.59,0.041939078913221545,24361.45,2.218445861954568,13.36,2692.2,0.2820349927293731,62.147499,0.001758886340089424,4.921502042423347
165,7462.45,0.04217561859104384,24667.78,2.1762643913048576,13.82,2724.6,0.28204396680460286,63.247501,0.0017787828035372025,4.736126700861503
166,7442.12,0.04185361836145062,24415.84,2.107183262231746,13.73,2705.5,0.2654640658248364,63.047501,0.0017517253699459567,4.440221300629624
167,7554.33,0.04162126340188081,24635.21,2.119962412551658,14.4,2733.8,0.2649920265098817,64.404999,0.001732329567168743,4.494240630631846
168,7606.46,0.041115408568579516,24813.69,2.1616279002954553,14.85,2745.5,0.26480335754991174,66.212502,0.0016904768217612218,4.672635179335739
169,7637.86,0.04056104547023361,24799.98,2.129747924855364,14.85,2751.6,0.2531905223912344,66.267502,0.0016451984096383587,4.535826223425729
170,7689.24,0.04061619152532937,25146.39,2.1530483742772755,15.67,2772.2,0.24078916227369762,66.287498,0.0016496750140222376,4.6356173019780185
171,7635.07,0.04070425169159135,25241.41,2.176388086616719,14.89,2772.2,0.24796953851562994,65.724998,0.0016568361057724174,4.736665103567183
172,7645.51,0.040872882932094984,25316.53,2.206704532177872,15.25,2782.5,0.24788800530468597,65.57,0.0016705925591807415,4.869544892334362
173,7659.93,0.04368274031678238,25322.31,2.3486865120450435,15.73,2786.8,0.25496021815507025,65.154999,0.001908181801583445,5.516328331862312
174,7703.79,0.04517889358487114,25320.73,2.4500900884061876,15.85,2788.2,0.2562738155511148,65.644997,0.0020411324255531107,6.00294144130624
175,7695.7,0.04583702730475889,25201.2,2.496818583168389,16.32,2779.0,0.2618097098795911,65.599998,0.002101033072137212,6.234103037255001
176,7761.04,0.044154561518849444,25175.31,2.4085898973654856,16.25,2788.4,0.2591047488126188,66.727501,0.00194962530292186,5.8013052936910805
177,7746.38,0.045250779565222554,25090.48,2.4788115103734962,16.34,2784.4,0.2577859038267497,66.315002,0.0020476330512603632,6.144506503960134
178,7747.03,0.04398458568185427,24987.47,2.4684436367035056,17.110001,2779.7,0.24339835466529894,66.272499,0.0019346437776043793,6.093213987582028
179,7725.59,0.04324194074364382,24700.21,2.4456896476614056,16.690001,2766.2,0.24470732276036697,65.042503,0.0018698654392768034,5.98139785267817
180,7781.51,0.04326468998879107,24657.8,2.4846350070610823,16.52,2772.0,0.24951781268634676,65.577499,0.0018718333998261985,6.173411118313425
181,7712.95,0.04366315599188064,24461.7,2.5113581888237215,15.65,2752.5,0.24215629940080044,64.277496,0.0019064711911713024,6.306919952571963
182,7692.82,0.04610882447651693,24580.89,2.674150497985463,15.8,2759.5,0.2532343571752602,62.737499,0.0021260236946062465,7.1510808858759
183,7532.01,0.046671915819311655,24252.8,2.7189477402752167,15.11,2722.3,0.25888237854236074,59.779999,0.0021782677262449134,7.392676814347707
184,7561.63,0.04788899483152257,24283.11,2.816074751240771,15.5,2728.5,0.26612314770617473,60.497501,0.0022933558259735955,7.930277004575769
185,7445.08,0.04795901109932746,24117.59,2.8011753957047474,14.97,2704.9,0.26678431484742027,58.93,0.002300066745625414,7.846583597501648
186,7503.68,0.04868116099380721,24216.05,2.8949654010277635,15.31,2719.5,0.26607980962349786,60.215,0.0023698554357049766,8.380824673147838
187,7510.3,0.04827108173280735,24271.41,2.820316276720004,14.99,2721.6,0.26253502204663737,59.224998,0.0023300973316553674,7.954183900731786
188,7567.69,0.04617325135866841,24307.18,2.5135627001387952,15.16,2727.3,0.26197586443707876,60.560001,0.0021319691410307743,6.317997447529031
189,7502.67,0.04743283711232466,24174.82,2.5763699504153523,15.0,2713.3,0.2656391546118548,59.209999,0.0022498740365243237,6.637682121403205
190,7586.43,0.046242907773048104,24356.74,2.5913258540584754,15.5,2738.6,0.26869975731787804,60.682499,0.0021384065193066327,6.714969681911887
191,7688.39,0.046160948384580486,24456.48,2.6163670676383175,16.360001,2762.9,0.2718676426814723,61.8325,0.002130833155763904,6.845376632622329
192,7756.2,0.045802323412276434,24776.59,2.6728892684217684,16.610001,2787.4,0.270522335093841,62.3125,0.002097852829962766,7.144337041244256
193,7759.2,0.04779247894313766,24919.66,2.7864776007919945,16.549999,2796.7,0.27993199598238083,63.3125,0.0022841210435302563,7.76445741971551
194,7716.61,0.04763832605995752,24700.45,2.7578154332944464,16.27,2774.1,0.28055264949109804,61.8825,0.0022694101097948277,7.605545964117035
195,7823.92,0.04854818498583316,24924.89,2.804070201763308,16.559999,2798.5,0.28782967733039916,62.807499,0.0023569262654186763,7.862809696416919
196,7825.98,0.048068035578358016,25019.41,2.6930123099718752,16.27,2803.2,0.28653295128939826,62.330002,0.0023105360443622922,7.2523153016600554
197,7805.72,0.04586305250759766,25064.36,2.530891402541607,16.58,2796.5,0.27485288142302083,62.049999,0.00210341958531466,6.405411291459023
198,7855.12,0.04473576413687007,25119.89,2.419209306627077,16.870001,2811.3,0.2700454902939004,63.422501,0.00200128859290967,5.852573669271063
199,7854.44,0.04561129500185578,25199.29,2.361105600049302,16.85,2816.0,0.27880366633246656,62.924999,0.002080390231746314,5.574819654584175
200,7825.3,0.04616270025442133,25064.5,2.3513535318076646,16.709999,2805.3,0.2782289776213712,63.0075,0.0021309948947795514,5.528863431544378
201,7820.2,0.04713476773892318,25058.12,2.4831791137306003,16.5,2800.8,0.28782610056977165,62.7225,0.0022216863298022333,6.16617851086789
202,7841.87,0.04711126142155555,25044.29,2.469113222661794,16.66,2812.0,0.2884360720886475,62.352501,0.002219470952730148,6.09652010632331
203,7840.77,0.04579174140465698,25241.94,2.403040905693846,16.190001,2821.0,0.2869455225523862,62.177502,0.0020968835808709762,5.7746055944379
204,7932.24,0.045873631094187774,25414.1,2.406106555445627,16.049999,2841.3,0.27799880605329164,62.967499,0.002104390029765631,5.789348756158421
205,7852.18,0.04648931585552928,25527.07,2.463584815699409,18.35,2842.5,0.2732067082971473,63.709999,0.0021612564887151663,6.06925014414469
206,7737.42,0.04600803463343816,25451.06,2.457811231911344,18.940001,2817.5,0.2680021433825129,63.005001,0.0021167392508316452,6.040836051709558
207,7630.0,0.046853876083890834,25306.83,2.5475164680992695,19.42,2803.2,0.2750649143838028,61.032501,0.0021952857040845974,6.489840155236976
208,7671.79,0.04818761199868073,25415.19,2.641687558737134,18.33,2817.1,0.2694312033487942,61.215,0.0023220459501353988,6.9785131579865585
209,7707.29,0.048746646126444505,25333.82,2.6640536235487637,18.48,2810.8,0.27142364430325944,61.6175,0.002376235508576807,7.097181709143298
210,7802.69,0.04929280064399834,25326.16,2.753024740898933,18.790001,2828.4,0.2655885586403435,62.654999,0.002429780195328963,7.579145224001636
211,7812.01,0.048944753037790154,25462.58,2.770784811952539,18.49,2839.5,0.2659856693973631,63.025002,0.0023955888499302687,7.677248474146866
212,7859.68,0.04906752181365328,25502.18,2.767620711570857,19.43,2850.1,0.27018048816648627,63.5075,0.0024076216969333404,7.659724403115976
213,7883.66,0.0512693803766317,25628.91,2.824160217843419,19.559999,2859.7,0.27580461838645104,64.237503,0.002628549364203748,7.975880936049387
214,7888.33,0.05220753368942356,25583.75,2.9649712010780895,19.58,2855.3,0.2869620624930117,64.605003,0.002725626573932296,8.79105422322245
215,7891.78,0.05215718093410754,25509.23,2.845471326377221,19.1,2853.8,0.27887737975362675,64.114998,0.002720371522993231,8.096707069234942
216,7839.11,0.05514985852518442,25313.14,2.931618642443852,19.059999,2836.8,0.2871146009486184,63.697498,0.0030415068953478564,8.594387864724334
217,7819.71,0.0593459253580116,25187.7,3.1172469658963577,19.73,2825.5,0.31268020947334757,64.029999,0.0035219388565986844,9.717228646390048
218,7870.89,0.06128903721421442,25299.92,3.2502155370644394,20.02,2841.0,0.3258157039101019,65.357498,0.0037563460826453604,10.563901037375082
219,7774.12,0.059083270078691574,25162.41,3.2437456006730123,19.700001,2821.2,0.3250763318051999,64.769997,0.003490832803191611,10.52188552188552
220,7806.52,0.059206641701876124,25558.73,3.2387910139533735,19.33,2844.7,0.3194003152292943,64.360001,0.003505426421614337,10.489767232065121
221,7816.33,0.05629981687816898,25669.32,3.0166633118875406,19.77,2852.2,0.3033396499417444,61.205002,0.0031696693805153605,9.100257537288305
222,7821.01,0.06043750182365052,25758.69,3.2657424907076904,19.98,2858.6,0.3210652586301571,61.959999,0.00365269162668376,10.66507401561367
223,7859.17,0.0597252153562278,25822.29,3.24437719601131,20.4,2861.7,0.3208387885581859,63.330002,0.0035671013493477895,10.52598338999821
224,7889.1,0.06096960122258779,25733.6,3.330577495434436,20.9,2861.2,0.32376653575342657,65.705002,0.003717292273241378,11.092746453094321
225,7878.46,0.06028247426589578,25656.98,3.2888153891525342,22.290001,2858.0,0.3208320183703528,66.709999,0.0036339767036183868,10.816306663926536
226,7945.98,0.05970516073783518,25790.35,3.26030530080603,23.98,2876.7,0.31258090298859903,68.055,0.0035647062187307357,10.629590654463899
227,8017.9,0.059760781487664186,26049.64,3.1581117004449086,25.26,2898.4,0.2986365516046854,68.974998,0.0035713510040163462,9.973669512487032
228,8030.04,0.05807601924152016,26064.02,3.079037224738193,25.049999,2899.3,0.2950622864775045,68.595001,0.0033728240109414196,9.480470231323473
229,8109.69,0.05864995943966517,26124.57,3.0791977862605684,25.200001,2914.7,0.2991612804097893,69.622498,0.003439817742274369,9.481459006911985
230,8088.36,0.0593648645380501,25986.92,3.153460298405504,24.889999,2902.0,0.3048185551286872,69.452499,0.0035241871416210385,9.944311853619729
231,8109.54,0.05952247163564894,25964.82,3.12811745165397,25.17,2902.1,0.30132239250249687,70.169998,0.003542924629616632,9.785118791342127
232,8091.25,0.059162100292685066,25952.48,3.082180032527192,28.059999,2898.3,0.2967058621219141,70.925003,0.0035001541110417263,9.499833752909323
233,7995.17,0.06434920999942141,25974.99,3.3792848777326396,28.51,2888.3,0.31486732947610735,69.605003,0.004140820827549636,11.4195662848725
234,7922.73,0.06635726767490703,25995.87,3.3583150965657933,27.84,2879.1,0.3118277370622586,68.18,0.004403286973279261,11.278280287821714
235,7902.54,0.0680446556044691,25916.54,3.4506769900279846,27.379999,2874.7,0.31563964598854377,67.964996,0.004630075156330808,11.90717168950859
236,7924.16,0.07208660907464463,25857.07,3.688354846483877,29.889999,2880.3,0.32401899566496317,68.682503,0.005196479207880638,13.603961473581105
237,7972.47,0.07221642540575851,25971.06,3.765870693841799,30.1,2889.8,0.32661674921590134,68.199997,0.005215212098385483,14.181782082736515
238,7954.23,0.07225911453662522,25998.92,3.870709971706747,32.209999,2888.4,0.3294319844709284,67.050003,0.005221379633617121,14.982395685070045
239,8013.71,0.07184338389841735,26145.99,3.784269771619375,30.48,2905.3,0.3226803859400825,67.834999,0.005161471809975373,14.320697704392158
240,8010.04,0.07170626165984535,26154.67,3.8278510978960263,32.720001,2911.4,0.31733960904708025,69.107498,0.0051417879612302075,14.652444027663813
